 nbf
                   24
 nocc
                    5
 enrep
   8.4480348161852863     
 overlap
    3   21    0.12363076
    4   21    0.03485705
    6   21   -0.03485705
    7   21    0.10522494
    9   21   -0.10522494
   12   21    0.00455544
   13   21    0.01578052
   14   21    0.00789026
   15   21    0.04565078
   16   21    0.07743761
   17   21    0.06254385
   20   21    0.20123413
   21   21    0.18300000
    1   22    0.00496874
    2   22   -0.20842466
    3   22   -0.18781369
    4   22   -0.29935417
    6   22    0.39485413
    7   22   -0.05569579
    9   22    0.29241978
   12   22   -0.39853130
   13   22   -0.51341639
   14   22   -0.11218544
   15   22   -0.01099801
   16   22   -0.06254385
   17   22   -0.17262529
   22   22    1.81750000
    5   23    0.09549996
    8   23    0.23672398
   10   23    0.28904551
   11   23   -0.28904551
   18   23   -0.01453430
   23   23    1.81750000
    1   24   -0.00496874
    2   24    0.20842466
    3   24    0.18781369
    4   24    0.39485413
    6   24   -0.29935417
    7   24    0.29241978
    9   24   -0.05569579
   12   24   -0.10211021
   13   24    0.51341639
   14   24    0.40123095
   19   24   -0.01453430
   24   24    1.81750000
   -1   -1    0.00000000
 pe
    1    1  -62.11907745
    1    2   23.79833312
    2    2  -20.54572328
    1    3   -6.07891227
    2    3   -5.45089647
    3    3   -8.00038318
    4    4  -12.76594220
    5    5  -12.70025800
    1    6    0.02963005
    2    6    0.16516794
    3    6    0.17465910
    6    6  -12.76594220
    4    7   -4.33913304
    7    7   -5.43162433
    5    8   -4.27595359
    8    8   -5.25767435
    1    9    0.00557414
    2    9    0.11443045
    3    9    0.25884261
    6    9   -4.33913304
    9    9   -5.43162433
   10   10   -8.38251735
    5   11    0.12394095
    8   11    0.10783524
   11   11   -8.38251735
    1   12   -0.00119087
    2   12   -0.02918306
    3   12   -0.04156960
    6   12    0.15997519
    9   12    0.14881728
   12   12   -8.42862007
    4   13   -0.18234749
    7   13   -0.19201248
   13   13   -8.51727314
    1   14   -0.00206264
    2   14   -0.05054654
    3   14   -0.07200066
    6   14    0.02920327
    9   14    0.04208862
   12   14    0.02369391
   14   14   -8.40126069
    1   15   -1.22036362
    2   15   -1.76394710
    3   15   -3.08888326
    4   15    1.44165760
    6   15    1.48089950
    7   15    2.41773656
    9   15    2.48128031
   12   15   -0.42175230
   13   15    1.34672618
   14   15   -0.67278889
   15   15   -5.75821302
    1   16   -1.96074650
    2   16   -2.33084197
    3   16   -4.07767433
    4   16    0.62135709
    6   16    0.69932366
    7   16    1.33424663
    9   16    1.51116443
   12   16   -0.08978229
   13   16    0.18827672
   14   16   -0.12084531
   15   16   -3.57782122
   16   16   -4.26598908
    1   17   -1.70811014
    2   17   -2.01419522
    3   17   -2.46518932
    4   17    1.14395308
    6   17    2.40262883
    7   17    0.01160225
    9   17    1.94134486
   12   17   -1.50902521
   13   17    1.16519366
   14   17    0.05596235
   15   17   -0.96808872
   16   17   -0.85679748
   17   17   -5.49590975
    5   18   -1.20694832
    8   18   -1.86593370
   10   18    1.28281002
   11   18    1.30492050
   18   18   -4.93897224
    1   19   -1.70684962
    2   19   -1.98639029
    3   19   -2.40406244
    4   19    2.34247017
    6   19    1.16654073
    7   19    1.84955568
    9   19    0.00268896
   12   19    0.76356416
   13   19    1.17708892
   14   19   -1.22111345
   15   19   -0.88768639
   16   19   -0.78165708
   17   19   -0.50979842
   19   19   -5.44877066
    1   20   -1.22036362
    2   20   -1.76394710
    3   20   -3.08888326
    4   20   -1.44165760
    6   20    1.48089950
    7   20   -2.41773656
    9   20    2.48128031
   12   20   -0.42175230
   13   20   -1.34672618
   14   20   -0.67278889
   15   20   -0.88684856
   16   20   -1.86049821
   17   20   -1.22264847
   19   20   -0.20386408
   20   20   -5.75821302
    1   21   -1.96074650
    2   21   -2.33084197
    3   21   -4.07767433
    4   21   -0.62135709
    6   21    0.69932366
    7   21   -1.33424663
    9   21    1.51116443
   12   21   -0.08978229
   13   21   -0.18827672
   14   21   -0.12084531
   15   21   -1.86049821
   16   21   -2.97927131
   17   21   -1.38656301
   19   21   -0.47728416
   20   21   -3.57782122
   21   21   -4.26598908
    1   22    1.70811014
    2   22    2.01419522
    3   22    2.46518932
    4   22    1.14395308
    6   22   -2.40262883
    7   22    0.01160225
    9   22   -1.94134486
   12   22    1.50902521
   13   22    1.16519366
   14   22   -0.05596235
   15   22    1.22264847
   16   22    1.38656301
   17   22    1.95302155
   19   22    0.29053072
   20   22    0.96808872
   21   22    0.85679748
   22   22   -5.49590975
    5   23   -1.20694832
    8   23   -1.86593370
   10   23   -1.28281002
   11   23    1.30492050
   18   23   -0.34543917
   23   23   -4.93897224
    1   24   -1.70684962
    2   24   -1.98639029
    3   24   -2.40406244
    4   24   -2.34247017
    6   24    1.16654073
    7   24   -1.84955568
    9   24    0.00268896
   12   24    0.76356416
   13   24   -1.17708892
   14   24   -1.22111345
   15   24   -0.20386408
   16   24   -0.47728416
   17   24   -0.29053072
   19   24   -0.46179871
   20   24   -0.88768639
   21   24   -0.78165708
   22   24    0.50979842
   24   24   -5.44877066
   -1   -1    0.00000000
 mux
    1    4    0.08194850
    2    4    0.45720951
    3    4    0.48921141
    1    7    0.01549909
    2    7    0.32239400
    3    7    0.90690836
    5   10    0.40825567
    8   10    0.40345265
    4   12   -0.23570652
    7   12   -0.23293349
    6   13   -0.40825567
    9   13   -0.40345265
    4   14    0.40825567
    7   14    0.40345265
    1   15   -0.00451677
    2   15   -0.11449920
    3   15   -0.38556099
    4   15    0.20157519
    6   15    0.07791652
    7   15    0.69783530
    9   15    0.39410057
   12   15    0.04009509
   13   15    0.20736426
   14   15   -0.16139175
   15   15   -1.39839723
    1   16   -0.00201297
    2   16   -0.05140479
    3   16   -0.24649751
    4   16    0.23456474
    6   16    0.01040378
    7   16    0.96397924
    9   16    0.12319096
   12   16    0.03847313
   13   16    0.07119071
   14   16   -0.06967295
   15   16   -0.95770668
   16   16   -1.39839723
    1   17   -0.00465197
    2   17   -0.06282216
    3   17    0.05153201
    4   17    0.10320159
    6   17    0.05597054
    7   17   -0.29390961
    9   17   -0.07660513
   12   17   -0.03830811
   13   17    0.13663053
   14   17   -0.00845160
   15   17    0.62912487
   16   17    0.59015169
   17   17   -1.39839723
    5   18   -0.07932716
    8   18   -0.34974619
   10   18    0.18891809
   11   18    0.09814076
   18   18   -1.39839723
    1   19   -0.00848790
    2   19   -0.16130998
    3   19   -0.26091141
    4   19    0.26185590
    6   19    0.05597054
    7   19    0.40558277
    9   19   -0.07660513
   12   19    0.15575619
   13   19    0.14399397
   14   19   -0.24644008
   19   19   -1.39839723
    1   20    0.00451677
    2   20    0.11449920
    3   20    0.38556099
    4   20    0.20157519
    6   20   -0.07791652
    7   20    0.69783530
    9   20   -0.39410057
   12   20   -0.04009509
   13   20    0.20736426
   14   20    0.16139175
   16   20    0.26785491
   17   20    0.01876000
   20   20    1.39839723
    1   21    0.00201297
    2   21    0.05140479
    3   21    0.24649751
    4   21    0.23456474
    6   21   -0.01040378
    7   21    0.96397924
    9   21   -0.12319096
   12   21   -0.03847313
   13   21    0.07119071
   14   21    0.06967295
   15   21   -0.26785491
   17   21    0.08340330
   20   21    0.95770668
   21   21    1.39839723
    1   22   -0.00465197
    2   22   -0.06282216
    3   22    0.05153201
    4   22   -0.10320159
    6   22    0.05597054
    7   22    0.29390961
    9   22   -0.07660513
   12   22   -0.03830811
   13   22   -0.13663053
   14   22   -0.00845160
   15   22    0.01876000
   16   22    0.08340330
   20   22    0.62912487
   21   22    0.59015169
   22   22    1.39839723
    5   23    0.07932716
    8   23    0.34974619
   10   23    0.18891809
   11   23   -0.09814076
   23   23    1.39839723
    1   24    0.00848790
    2   24    0.16130998
    3   24    0.26091141
    4   24    0.26185590
    6   24   -0.05597054
    7   24    0.40558277
    9   24    0.07660513
   12   24   -0.15575619
   13   24    0.14399397
   14   24    0.24644008
   24   24    1.39839723
   -1   -1    0.00000000
 muy
    1    5    0.08194850
    2    5    0.45720951
    3    5    0.48921141
    1    8    0.01549909
    2    8    0.32239400
    3    8    0.90690836
    4   10    0.40825567
    7   10    0.40345265
    6   11    0.40825567
    9   11    0.40345265
    5   12   -0.23570652
    8   12   -0.23293349
    5   14   -0.40825567
    8   14   -0.40345265
    5   15    0.12365867
    8   15    0.30373472
   10   15   -0.11541924
   11   15   -0.11541924
    5   16    0.22416096
    8   16    0.84078828
   10   16   -0.06815519
   11   16   -0.06815519
    5   17    0.12655820
    8   17    0.13244171
   10   17   -0.06919077
   11   17   -0.15996809
    1   18    0.00383592
    2   18    0.09848781
    3   18    0.31244342
    4   18   -0.07932716
    6   18   -0.07932716
    7   18   -0.34974619
    9   18   -0.34974619
   12   18   -0.02407952
   13   18   -0.09814076
   14   18   -0.04170695
   15   18    0.62912487
   16   18    0.59015169
    5   19    0.12655820
    8   19    0.13244171
   10   19   -0.15996809
   11   19   -0.06919077
    5   20    0.12365867
    8   20    0.30373472
   10   20    0.11541924
   11   20   -0.11541924
   18   20    0.06641252
    5   21    0.22416096
    8   21    0.84078828
   10   21    0.06815519
   11   21   -0.06815519
   18   21    0.26066044
    5   22   -0.12655820
    8   22   -0.13244171
   10   22   -0.06919077
   11   22    0.15996809
   18   22   -0.08143161
    1   23    0.00383592
    2   23    0.09848781
    3   23    0.31244342
    4   23    0.07932716
    6   23   -0.07932716
    7   23    0.34974619
    9   23   -0.34974619
   12   23   -0.02407952
   13   23    0.09814076
   14   23   -0.04170695
   15   23    0.06641252
   16   23    0.26066044
   17   23    0.08143161
   20   23    0.62912487
   21   23    0.59015169
    5   24    0.12655820
    8   24    0.13244171
   10   24    0.15996809
   11   24   -0.06919077
   -1   -1    0.00000000
 muz
    1    1    0.27967945
    1    2   -0.05986892
    2    2    0.27967945
    1    3    0.05436525
    2    3    0.19818291
    3    3    0.27967945
    4    4    0.27967945
    5    5    0.27967945
    1    6    0.08194850
    2    6    0.45720951
    3    6    0.48921141
    6    6    0.27967945
    4    7    0.14019533
    7    7    0.27967945
    5    8    0.14019533
    8    8    0.27967945
    1    9    0.01549909
    2    9    0.32239400
    3    9    0.90690836
    6    9    0.14019533
    9    9    0.27967945
   10   10    0.27967945
    5   11    0.40825567
    8   11    0.40345265
   11   11    0.27967945
    6   12    0.47141304
    9   12    0.46586699
   12   12    0.27967945
    4   13   -0.40825567
    7   13   -0.40345265
   13   13    0.27967945
   14   14    0.27967945
    1   15    0.00697643
    2   15   -0.05166831
    3   15   -0.26235194
    4   15    0.03004923
    6   15    0.15370790
    7   15    0.27424373
    9   15    0.57797845
   12   15   -0.14530808
   13   15    0.15710422
   14   15   -0.02084249
   15   15   -1.11871779
    1   16    0.01605782
    2   16    0.03359896
    3   16   -0.07504031
    4   16   -0.01098771
    6   16    0.21317325
    7   16    0.04295528
    9   16    0.88374355
   12   16   -0.07769757
   13   16    0.06468672
   14   16    0.00173423
   15   16   -0.76616534
   16   16   -1.11871779
    1   17    0.00735453
    2   17   -0.09281495
    3   17   -0.18703078
    4   17    0.02517856
    6   17    0.18988684
    7   17   -0.05548235
    9   17    0.33026798
   12   17   -0.23523741
   13   17    0.10464769
   14   17    0.00553103
   17   17   -1.11871779
    5   18   -0.03815008
    8   18   -0.25330861
   10   18    0.04651899
   11   18    0.13729632
   18   18   -1.11871779
    1   19    0.01119046
    2   19    0.00567287
    3   19    0.12541265
    4   19   -0.01599852
    6   19    0.07240960
    7   19   -0.15191993
    9   19   -0.27278682
   12   19   -0.02151272
   13   19    0.09728425
   14   19    0.00808242
   15   19    0.62912487
   16   19    0.59015169
   19   19   -1.11871779
    1   20    0.00697643
    2   20   -0.05166831
    3   20   -0.26235194
    4   20   -0.03004923
    6   20    0.15370790
    7   20   -0.27424373
    9   20    0.57797845
   12   20   -0.14530808
   13   20   -0.15710422
   14   20   -0.02084249
   15   20   -0.14779567
   16   20   -0.35652076
   17   20   -0.19433192
   19   20    0.06641252
   20   20   -1.11871779
    1   21    0.01605782
    2   21    0.03359896
    3   21   -0.07504031
    4   21    0.01098771
    6   21    0.21317325
    7   21   -0.04295528
    9   21    0.88374355
   12   21   -0.07769757
   13   21   -0.06468672
   14   21    0.00173423
   15   21   -0.35652076
   16   21   -0.69422274
   17   21   -0.19899678
   19   21    0.26066044
   20   21   -0.76616534
   21   21   -1.11871779
    1   22   -0.00735453
    2   22    0.09281495
    3   22    0.18703078
    4   22    0.02517856
    6   22   -0.18988684
    7   22   -0.05548235
    9   22   -0.33026798
   12   22    0.23523741
   13   22    0.10464769
   14   22   -0.00553103
   15   22    0.19433192
   16   22    0.19899678
   17   22    0.30531231
   19   22   -0.08143161
   22   22   -1.11871779
    5   23   -0.03815008
    8   23   -0.25330861
   10   23   -0.04651899
   11   23    0.13729632
   18   23   -0.06514529
   23   23   -1.11871779
    1   24    0.01119046
    2   24    0.00567287
    3   24    0.12541265
    4   24    0.01599852
    6   24    0.07240960
    7   24    0.15191993
    9   24   -0.27278682
   12   24   -0.02151272
   13   24   -0.09728425
   14   24    0.00808242
   15   24    0.06641252
   16   24    0.26066044
   17   24    0.08143161
   19   24   -0.06514529
   20   24    0.62912487
   21   24    0.59015169
   24   24   -1.11871779
   -1   -1    0.00000000
 mos
    1    1    1.00075539
    2    1    0.00070915
    3    1   -0.00312173
    6    1   -0.00162086
    9    1    0.00078932
   12    1   -0.00000650
   14    1   -0.00007212
   15    1    0.00020306
   16    1    0.00040960
   17    1   -0.00028284
   19    1   -0.00033353
   20    1    0.00020306
   21    1    0.00040960
   22    1    0.00028284
   24    1   -0.00033353
    1    2   -0.00490627
    2    2    0.45118730
    3    2    0.42531216
    6    2   -0.07166577
    9    2    0.00282214
   12    2    0.00266140
   14    2    0.00182966
   15    2    0.16428960
   16    2    0.01140126
   17    2    0.02787670
   19    2    0.02243921
   20    2    0.16428960
   21    2    0.01140126
   22    2   -0.02787670
   24    2    0.02243921
    4    3    0.49110373
    7    3    0.27110898
   13    3    0.02565693
   15    3   -0.29997673
   16    3   -0.12239742
   17    3   -0.01723060
   19    3   -0.03356114
   20    3    0.29997673
   21    3    0.12239742
   22    3   -0.01723060
   24    3    0.03356114
    1    4   -0.00308939
    2    4    0.15789103
    3    4    0.35271217
    6    4    0.51640883
    9    4    0.33617171
   12    4   -0.01817467
   14    4   -0.00398961
   15    4   -0.23016521
   16    4   -0.05935073
   17    4   -0.03367073
   19    4   -0.00027185
   20    4   -0.23016521
   21    4   -0.05935073
   22    4    0.03367073
   24    4   -0.00027185
    5    5    0.63665860
    8    5    0.49561752
   11    5   -0.01795971
   18    5    0.02858389
   23    5    0.02858389
    1    6   -0.04855054
    2    6    0.06838511
    3    6    0.87759099
    6    6   -0.24059921
    9    6   -0.40249945
   12    6    0.01055522
   14    6    0.00495649
   15    6   -0.06184717
   16    6   -0.77413813
   17    6   -0.00802767
   19    6   -0.01205424
   20    6   -0.06184717
   21    6   -0.77413813
   22    6    0.00802767
   24    6   -0.01205424
    4    7    0.31642096
    7    7    0.64321740
   13    7    0.01118537
   15    7    0.07270352
   16    7    1.34176402
   17    7    0.01245308
   19    7    0.00641045
   20    7   -0.07270352
   21    7   -1.34176402
   22    7    0.01245308
   24    7   -0.00641045
    4    8    0.23805218
    7    8    0.29781203
   13    8   -0.09882138
   15    8    0.93717335
   16    8   -0.89795328
   17    8   -0.05771341
   19    8   -0.09713911
   20    8   -0.93717335
   21    8    0.89795328
   22    8   -0.05771341
   24    8    0.09713911
    1    9   -0.09754832
    2    9   -0.29316008
    3    9    0.45457096
    6    9    0.42981467
    9    9   -0.06115768
   12    9    0.03141928
   14    9    0.07984113
   15    9    0.80101005
   16    9   -0.61671276
   17    9   -0.21095635
   19    9   -0.13606315
   20    9    0.80101005
   21    9   -0.61671276
   22    9    0.21095635
   24    9   -0.13606315
    1   10   -0.06007062
    2   10   -0.25662796
    3   10   -0.36164945
    6   10   -0.68256865
    9   10    1.15500910
   12   10   -0.02645549
   14   10    0.03838152
   15   10    0.52461916
   16   10    0.02236621
   17   10   -0.06070705
   19   10    0.31644917
   20   10    0.52461916
   21   10    0.02236621
   22   10    0.06070705
   24   10    0.31644917
    5   11    0.95274967
    8   11   -0.94465764
   11   11    0.00719890
   18   11   -0.10530557
   23   11   -0.10530557
    4   12   -0.82151774
    7   12    1.60556441
   13   12    0.01690960
   15   12    0.26758841
   16   12    0.73393697
   17   12    0.23515107
   19   12    0.20528801
   20   12   -0.26758841
   21   12   -0.73393697
   22   12    0.23515107
   24   12   -0.20528801
    1   13   -0.07656815
    2   13   -0.26273011
    3   13   -0.14138180
    6   13   -0.22413849
    9   13    0.99508107
   12   13    0.11367429
   14   13   -0.03411087
   15   13    0.45852149
   16   13   -0.07620956
   17   13    0.51090354
   19   13   -0.33473214
   20   13    0.45852149
   21   13   -0.07620956
   22   13   -0.51090354
   24   13   -0.33473214
   10   14   -0.14269547
   18   14    0.69375916
   23   14   -0.69375916
    5   15   -0.15367142
    8   15    0.68955729
   11   15    0.16373645
   18   15   -0.72677066
   23   15   -0.72677066
    1   16   -0.77381334
    2   16   -1.71578747
    3   16    2.83852487
    6   16    0.03698406
    9   16   -0.97160566
   12   16   -0.09823671
   14   16   -0.12251838
   15   16   -0.72134485
   16   16   -0.34403349
   17   16   -0.22300042
   19   16   -0.13591141
   20   16   -0.72134485
   21   16   -0.34403349
   22   16    0.22300042
   24   16   -0.13591141
    4   17    0.16097127
    7   17    0.63090902
   13   17   -0.04684119
   15   17    0.22837166
   16   17    0.10060391
   17   17   -0.35931627
   19   17    0.75923474
   20   17   -0.22837166
   21   17   -0.10060391
   22   17   -0.35931627
   24   17   -0.75923474
    4   18    0.63742026
    7   18   -0.03613526
   13   18   -0.10511605
   15   18    0.11519984
   16   18    0.35556549
   17   18    0.78974618
   19   18    0.36911885
   20   18   -0.11519984
   21   18   -0.35556549
   22   18    0.78974618
   24   18   -0.36911885
    1   19    0.08674163
    2   19    0.34548457
    3   19    0.95948529
    6   19   -0.67056888
    9   19   -0.21551078
   12   19   -0.03404815
   14   19   -0.18516285
   15   19   -0.36886478
   16   19   -0.20742131
   17   19   -0.60227173
   19   19   -0.66062605
   20   19   -0.36886478
   21   19   -0.20742131
   22   19    0.60227173
   24   19   -0.66062605
   10   20    1.02841105
   18   20    0.30169761
   23   20   -0.30169761
    5   21    0.04515079
    8   21   -0.26687696
   11   21    1.03130845
   18   21    0.35507311
   23   21    0.35507311
    1   22    0.00892673
    2   22   -0.00186223
    3   22   -0.22820410
    6   22    0.11325400
    9   22   -0.10269387
   12   22    0.81654013
   14   22   -0.67811163
   15   22    0.07111696
   16   22    0.04521965
   17   22   -0.13955813
   19   22    0.34598744
   20   22    0.07111696
   21   22    0.04521965
   22   22    0.13955813
   24   22    0.34598744
    1   23   -0.28476342
    2   23   -0.47919387
    3   23    2.05009421
    6   23   -0.24275772
    9   23   -1.08881161
   12   23    0.72832530
   14   23    0.85971491
   15   23   -1.03097770
   16   23   -0.17303959
   17   23   -0.56288752
   19   23   -0.40099697
   20   23   -1.03097770
   21   23   -0.17303959
   22   23    0.56288752
   24   23   -0.40099697
    4   24    0.27209854
    7   24    0.90579139
   13   24    1.28963442
   15   24    0.79426332
   16   24    0.26833694
   17   24    0.48121637
   19   24    0.55354738
   20   24   -0.79426332
   21   24   -0.26833694
   22   24    0.48121637
   24   24   -0.55354738
   -1   -1    0.00000000
 2-electron
     1    1    1    1      4.73826792
     2    1    1    1     -1.60036294
     2    1    2    1      0.58515518
     2    2    1    1      1.81027394
     2    2    2    1     -0.50339361
     2    2    2    2      1.14869370
     3    1    1    1      0.59611165
     3    1    2    1     -0.17716973
     3    1    2    2      0.28621645
     3    1    3    1      0.08814479
     3    2    1    1      0.65306745
     3    2    2    1     -0.12744662
     3    2    2    2      0.63539389
     3    2    3    1      0.13277671
     3    2    3    2      0.42087663
     3    3    1    1      0.86819043
     3    3    2    1     -0.19444330
     3    3    2    2      0.76204219
     3    3    3    1      0.16331377
     3    3    3    2      0.49829061
     3    3    3    3      0.62040335
     4    1    4    1      0.06501278
     4    2    4    1      0.05056300
     4    2    4    2      0.17861437
     4    3    4    1      0.05319573
     4    3    4    2      0.14538019
     4    3    4    3      0.12611935
     4    4    1    1      1.44303043
     4    4    2    1     -0.34107144
     4    4    2    2      1.07341458
     4    4    3    1      0.26080433
     4    4    3    2      0.64352797
     4    4    3    3      0.75749129
     4    4    4    4      1.14608735
     5    1    5    1      0.06501278
     5    2    5    1      0.05056300
     5    2    5    2      0.17861437
     5    3    5    1      0.05319573
     5    3    5    2      0.14538019
     5    3    5    3      0.12611935
     5    4    5    4      0.06166718
     5    5    1    1      1.44303043
     5    5    2    1     -0.34107144
     5    5    2    2      1.07341458
     5    5    3    1      0.26080433
     5    5    3    2      0.64352797
     5    5    3    3      0.75749129
     5    5    4    4      1.02275298
     5    5    5    5      1.14608735
     6    1    6    1      0.06501278
     6    2    6    1      0.05056300
     6    2    6    2      0.17861437
     6    3    6    1      0.05319573
     6    3    6    2      0.14538019
     6    3    6    3      0.12611935
     6    4    6    4      0.06166718
     6    5    6    5      0.06166718
     6    6    1    1      1.44303043
     6    6    2    1     -0.34107144
     6    6    2    2      1.07341458
     6    6    3    1      0.26080433
     6    6    3    2      0.64352797
     6    6    3    3      0.75749129
     6    6    4    4      1.02275298
     6    6    5    5      1.02275298
     6    6    6    6      1.14608735
     7    1    4    1      0.00637494
     7    1    4    2      0.00794841
     7    1    4    3      0.00733837
     7    1    7    1      0.00069700
     7    2    4    1      0.01952498
     7    2    4    2      0.07684388
     7    2    4    3      0.06696978
     7    2    7    1      0.00311237
     7    2    7    2      0.03817678
     7    3    4    1      0.02213575
     7    3    4    2      0.09591897
     7    3    4    3      0.09021529
     7    3    7    1      0.00365488
     7    3    7    2      0.05459842
     7    3    7    3      0.09602546
     7    4    1    1      0.47517750
     7    4    2    1     -0.10501665
     7    4    2    2      0.42090324
     7    4    3    1      0.09009671
     7    4    3    2      0.27403825
     7    4    3    3      0.33439867
     7    4    4    4      0.44910825
     7    4    5    5      0.40381049
     7    4    6    6      0.40381049
     7    4    7    4      0.19720721
     7    5    5    4      0.02264888
     7    5    7    5      0.01137162
     7    6    6    4      0.02264888
     7    6    7    6      0.01137162
     7    7    1    1      0.55807172
     7    7    2    1     -0.11991882
     7    7    2    2      0.54629192
     7    7    3    1      0.10807419
     7    7    3    2      0.37845069
     7    7    3    3      0.50005534
     7    7    4    4      0.57063708
     7    7    5    5      0.53240904
     7    7    6    6      0.53240904
     7    7    7    4      0.28000033
     7    7    7    7      0.48350725
     8    1    5    1      0.00637494
     8    1    5    2      0.00794841
     8    1    5    3      0.00733837
     8    1    8    1      0.00069700
     8    2    5    1      0.01952498
     8    2    5    2      0.07684388
     8    2    5    3      0.06696978
     8    2    8    1      0.00311237
     8    2    8    2      0.03817678
     8    3    5    1      0.02213575
     8    3    5    2      0.09591897
